Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
2.81978794944105e+008	(-1.44169262570609e+001dB,7.63961284561396e+001°)	(-2.37852201220686e-001dB,-1.09511103625508e+001°)	(-2.37852201220686e-001dB,-1.09511103625508e+001°)	(-1.44169262570606e+001dB,7.63961284561397e+001°)
2.84803586843567e+008	(-1.43335761420728e+001dB,7.63062555395877e+001°)	(-2.41281019301855e-001dB,-1.10581829527390e+001°)	(-2.41281019301852e-001dB,-1.10581829527390e+001°)	(-1.43335761420729e+001dB,7.63062555395877e+001°)
2.87656676790323e+008	(-1.42502808000153e+001dB,7.62152561198600e+001°)	(-2.44772713075908e-001dB,-1.11662556674801e+001°)	(-2.44772713075909e-001dB,-1.11662556674801e+001°)	(-1.42502808000152e+001dB,7.62152561198600e+001°)
2.90538348267019e+008	(-1.41670412912627e+001dB,7.61231231999093e+001°)	(-2.48328449056301e-001dB,-1.12753365058811e+001°)	(-2.48328449056302e-001dB,-1.12753365058811e+001°)	(-1.41670412912631e+001dB,7.61231231999091e+001°)
2.93448887596157e+008	(-1.40838586936025e+001dB,7.60298497488676e+001°)	(-2.51949414178767e-001dB,-1.13854334918746e+001°)	(-2.51949414178769e-001dB,-1.13854334918746e+001°)	(-1.40838586936023e+001dB,7.60298497488676e+001°)
2.96388583968546e+008	(-1.40007341024835e+001dB,7.59354287032498e+001°)	(-2.55636816101517e-001dB,-1.14965546730296e+001°)	(-2.55636816101518e-001dB,-1.14965546730297e+001°)	(-1.40007341024831e+001dB,7.59354287032498e+001°)
2.99357729472035e+008	(-1.39176686312747e+001dB,7.58398529682939e+001°)	(-2.59391883510837e-001dB,-1.16087081193217e+001°)	(-2.59391883510837e-001dB,-1.16087081193218e+001°)	(-1.39176686312747e+001dB,7.58398529682940e+001°)
3.02356619120533e+008	(-1.38346634115209e+001dB,7.57431154193042e+001°)	(-2.63215866427398e-001dB,-1.17219019218558e+001°)	(-2.63215866427398e-001dB,-1.17219019218558e+001°)	(-1.38346634115212e+001dB,7.57431154193042e+001°)
3.05385550883327e+008	(-1.37517195931985e+001dB,7.56452089030414e+001°)	(-2.67110036514768e-001dB,-1.18361441915414e+001°)	(-2.67110036514763e-001dB,-1.18361441915414e+001°)	(-1.37517195931984e+001dB,7.56452089030415e+001°)
3.08444825714681e+008	(-1.36688383449713e+001dB,7.55461262391424e+001°)	(-2.71075687389254e-001dB,-1.19514430577206e+001°)	(-2.71075687389256e-001dB,-1.19514430577206e+001°)	(-1.36688383449715e+001dB,7.55461262391421e+001°)
