Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
4.23195750000000e+009	(-2.90060262042077e-001dB,1.38330055254788e+001°)	(-1.24275484875871e+001dB,-7.52469362431556e+001°)	(-1.24275484875871e+001dB,-7.52469362431556e+001°)	(-2.90060262042030e-001dB,1.38330055254788e+001°)
4.25145500000000e+009	(-2.85397963271254e-001dB,1.37087371214553e+001°)	(-1.25043971827083e+001dB,-7.53637516182198e+001°)	(-1.25043971827083e+001dB,-7.53637516182198e+001°)	(-2.85397963271161e-001dB,1.37087371214553e+001°)
4.27095250000000e+009	(-2.80807780087514e-001dB,1.35851785789045e+001°)	(-1.25815275513943e+001dB,-7.54796988040801e+001°)	(-1.25815275513943e+001dB,-7.54796988040801e+001°)	(-2.80807780087605e-001dB,1.35851785789045e+001°)
4.29045000000000e+009	(-2.76288611385852e-001dB,1.34623221179758e+001°)	(-1.26589448873643e+001dB,-7.55947827142695e+001°)	(-1.26589448873643e+001dB,-7.55947827142695e+001°)	(-2.76288611385980e-001dB,1.34623221179758e+001°)
4.30994750000000e+009	(-2.71839377583043e-001dB,1.33401600671137e+001°)	(-1.27366545789003e+001dB,-7.57090080730068e+001°)	(-1.27366545789003e+001dB,-7.57090080730068e+001°)	(-2.71839377582882e-001dB,1.33401600671137e+001°)
4.32944500000000e+009	(-2.67459020123344e-001dB,1.32186848613350e+001°)	(-1.28146621112852e+001dB,-7.58223794143288e+001°)	(-1.28146621112852e+001dB,-7.58223794143288e+001°)	(-2.67459020123112e-001dB,1.32186848613350e+001°)
4.34894250000000e+009	(-2.63146500999310e-001dB,1.30978890405340e+001°)	(-1.28929730693292e+001dB,-7.59349010810873e+001°)	(-1.28929730693292e+001dB,-7.59349010810873e+001°)	(-2.63146500999261e-001dB,1.30978890405340e+001°)
4.36844000000000e+009	(-2.58900802283589e-001dB,1.29777652478170e+001°)	(-1.29715931399877e+001dB,-7.60465772238042e+001°)	(-1.29715931399877e+001dB,-7.60465772238042e+001°)	(-2.58900802283711e-001dB,1.29777652478170e+001°)
4.38793750000000e+009	(-2.54720925672368e-001dB,1.28583062278642e+001°)	(-1.30505281150722e+001dB,-7.61574117993807e+001°)	(-1.30505281150722e+001dB,-7.61574117993807e+001°)	(-2.54720925672427e-001dB,1.28583062278642e+001°)
4.40743500000000e+009	(-2.50605892040796e-001dB,1.27395048253198e+001°)	(-1.31297838940608e+001dB,-7.62674085696565e+001°)	(-1.31297838940608e+001dB,-7.62674085696565e+001°)	(-2.50605892040985e-001dB,1.27395048253198e+001°)
4.42693250000000e+009	(-2.46554741011755e-001dB,1.26213539832094e+001°)	(-1.32093664870104e+001dB,-7.63765710998130e+001°)	(-1.32093664870104e+001dB,-7.63765710998130e+001°)	(-2.46554741011733e-001dB,1.26213539832094e+001°)
4.44643000000000e+009	(-2.42566530532265e-001dB,1.25038467413833e+001°)	(-1.32892820175745e+001dB,-7.64849027566127e+001°)	(-1.32892820175745e+001dB,-7.64849027566127e+001°)	(-2.42566530532092e-001dB,1.25038467413833e+001°)
