Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
4.46592750000000e+009	(-2.37736772563022e-001dB,1.23407825498034e+001°)	(-1.34014209910750e+001dB,-7.66157010677692e+001°)	(-1.34014209910750e+001dB,-7.66157010677692e+001°)	(-2.37736772563120e-001dB,1.23407825498034e+001°)
4.48542500000000e+009	(-2.33889574514699e-001dB,1.22247106949737e+001°)	(-1.34822149414504e+001dB,-7.67220452749372e+001°)	(-1.34822149414504e+001dB,-7.67220452749372e+001°)	(-2.33889574514698e-001dB,1.22247106949737e+001°)
4.50492250000000e+009	(-2.30102405135086e-001dB,1.21092611978204e+001°)	(-1.35633633934692e+001dB,-7.68275647750892e+001°)	(-1.35633633934692e+001dB,-7.68275647750892e+001°)	(-2.30102405135224e-001dB,1.21092611978204e+001°)
4.52442000000000e+009	(-2.26374394388964e-001dB,1.19944274759210e+001°)	(-1.36448730164411e+001dB,-7.69322620279426e+001°)	(-1.36448730164411e+001dB,-7.69322620279426e+001°)	(-2.26374394388898e-001dB,1.19944274759210e+001°)
4.54391750000000e+009	(-2.22704688567817e-001dB,1.18802030362992e+001°)	(-1.37267506116733e+001dB,-7.70361392803798e+001°)	(-1.37267506116733e+001dB,-7.70361392803798e+001°)	(-2.22704688567864e-001dB,1.18802030362992e+001°)
4.56341500000000e+009	(-2.19092449931824e-001dB,1.17665814740189e+001°)	(-1.38090031162795e+001dB,-7.71391985634589e+001°)	(-1.38090031162795e+001dB,-7.71391985634589e+001°)	(-2.19092449932095e-001dB,1.17665814740189e+001°)
4.58291250000000e+009	(-2.15536856357372e-001dB,1.16535564708011e+001°)	(-1.38916376071299e+001dB,-7.72414416892031e+001°)	(-1.38916376071299e+001dB,-7.72414416892031e+001°)	(-2.15536856357461e-001dB,1.16535564708011e+001°)
4.60241000000000e+009	(-2.12037100993585e-001dB,1.15411217936653e+001°)	(-1.39746613049498e+001dB,-7.73428702471614e+001°)	(-1.39746613049498e+001dB,-7.73428702471614e+001°)	(-2.12037100993478e-001dB,1.15411217936653e+001°)
4.62190750000000e+009	(-2.08592391928892e-001dB,1.14292712935931e+001°)	(-1.40580815785746e+001dB,-7.74434856007303e+001°)	(-1.40580815785746e+001dB,-7.74434856007303e+001°)	(-2.08592391928973e-001dB,1.14292712935931e+001°)
4.64140500000000e+009	(-2.05201951866175e-001dB,1.13179989042154e+001°)	(-1.41419059493654e+001dB,-7.75432888832257e+001°)	(-1.41419059493654e+001dB,-7.75432888832257e+001°)	(-2.05201951866273e-001dB,1.13179989042154e+001°)
4.66090250000000e+009	(-2.01865017803786e-001dB,1.12072986405216e+001°)	(-1.42261420957934e+001dB,-7.76422809936921e+001°)	(-1.42261420957934e+001dB,-7.76422809936921e+001°)	(-2.01865017803670e-001dB,1.12072986405216e+001°)
4.68040000000000e+009	(-1.98580840725546e-001dB,1.10971645975907e+001°)	(-1.43107978582005e+001dB,-7.77404625924378e+001°)	(-1.43107978582005e+001dB,-7.77404625924378e+001°)	(-1.98580840725584e-001dB,1.10971645975907e+001°)
