Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
1.73524859777154e+006	(-5.40453308376514e+001dB,3.34979877459105e+001°)	(-1.43835558427968e-002dB,-6.28697607282133e-002°)	(-1.43835558427910e-002dB,-6.28697607282134e-002°)	(-5.40453308376525e+001dB,3.34979877459223e+001°)
1.75663224743144e+006	(-5.40059358221920e+001dB,3.37919299097441e+001°)	(-1.43995808590320e-002dB,-6.36443943176358e-002°)	(-1.43995808590320e-002dB,-6.36443943176358e-002°)	(-5.40059358221948e+001dB,3.37919299097625e+001°)
1.77827941003891e+006	(-5.39660462457703e+001dB,3.40869625772737e+001°)	(-1.44157066988423e-002dB,-6.44285716079571e-002°)	(-1.44157066988442e-002dB,-6.44285716079573e-002°)	(-5.39660462457698e+001dB,3.40869625772785e+001°)
1.80019333289154e+006	(-5.39256588137137e+001dB,3.43830568060107e+001°)	(-1.44319340437541e-002dB,-6.52224101801838e-002°)	(-1.44319340437522e-002dB,-6.52224101801836e-002°)	(-5.39256588137119e+001dB,3.43830568060048e+001°)
1.82237730330366e+006	(-5.38847703120256e+001dB,3.46801830931678e+001°)	(-1.44482635780401e-002dB,-6.60260290457459e-002°)	(-1.44482635780372e-002dB,-6.60260290457458e-002°)	(-5.38847703120255e+001dB,3.46801830931685e+001°)
1.84483464909955e+006	(-5.38433776127124e+001dB,3.49783113863642e+001°)	(-1.44646959930309e-002dB,-6.68395486845254e-002°)	(-1.44646959930299e-002dB,-6.68395486845254e-002°)	(-5.38433776127135e+001dB,3.49783113863976e+001°)
1.86756873911262e+006	(-5.38014776741533e+001dB,3.52774110852656e+001°)	(-1.44812319815092e-002dB,-6.76630910625523e-002°)	(-1.44812319815102e-002dB,-6.76630910625522e-002°)	(-5.38014776741528e+001dB,3.52774110852817e+001°)
1.89058298369075e+006	(-5.37590675479948e+001dB,3.55774510751248e+001°)	(-1.44978722485939e-002dB,-6.84967796482261e-002°)	(-1.44978722485959e-002dB,-6.84967796482260e-002°)	(-5.37590675479952e+001dB,3.55774510751531e+001°)
1.91388083520789e+006	(-5.37161443768911e+001dB,3.58783997193805e+001°)	(-1.45146175000478e-002dB,-6.93407394281092e-002°)	(-1.45146175000459e-002dB,-6.93407394281093e-002°)	(-5.37161443768930e+001dB,3.58783997194054e+001°)
1.93746578858197e+006	(-5.36727054003202e+001dB,3.61802248868942e+001°)	(-1.45314684502174e-002dB,-7.01950969290289e-002°)	(-1.45314684502184e-002dB,-7.01950969290289e-002°)	(-5.36727054003212e+001dB,3.61802248868957e+001°)
1.96134138179915e+006	(-5.36287479562352e+001dB,3.64828939655428e+001°)	(-1.45484258206444e-002dB,-7.10599802326258e-002°)	(-1.45484258206454e-002dB,-7.10599802326258e-002°)	(-5.36287479562343e+001dB,3.64828939655515e+001°)
1.98551119644457e+006	(-5.35842694828817e+001dB,3.67863738636212e+001°)	(-1.45654903365390e-002dB,-7.19355190132134e-002°)	(-1.45654903365390e-002dB,-7.19355190132134e-002°)	(-5.35842694828800e+001dB,3.67863738636152e+001°)
2.00997885823960e+006	(-5.35392675212066e+001dB,3.70906310464275e+001°)	(-1.45826627308842e-002dB,-7.28218445228861e-002°)	(-1.45826627308852e-002dB,-7.28218445228860e-002°)	(-5.35392675212077e+001dB,3.70906310464379e+001°)
2.03474803758578e+006	(-5.34937397176367e+001dB,3.73956315393660e+001°)	(-1.45999437428889e-002dB,-7.37190896380404e-002°)	(-1.45999437428880e-002dB,-7.37190896380404e-002°)	(-5.34937397176374e+001dB,3.73956315393997e+001°)
2.05982245011536e+006	(-5.34476838248858e+001dB,3.77013409410241e+001°)	(-1.46173341149480e-002dB,-7.46273888744511e-002°)	(-1.46173341149460e-002dB,-7.46273888744511e-002°)	(-5.34476838248872e+001dB,3.77013409410421e+001°)
2.08520585724874e+006	(-5.34010977067367e+001dB,3.80077244560336e+001°)	(-1.46348346002143e-002dB,-7.55468784045463e-002°)	(-1.46348346002114e-002dB,-7.55468784045462e-002°)	(-5.34010977067386e+001dB,3.80077244560074e+001°)
2.11090206675869e+006	(-5.33539793386993e+001dB,3.83147469129877e+001°)	(-1.46524459604579e-002dB,-7.64776960671332e-002°)	(-1.46524459604589e-002dB,-7.64776960671332e-002°)	(-5.33539793387000e+001dB,3.83147469129819e+001°)
2.13691493334155e+006	(-5.33063268076767e+001dB,3.86223727551877e+001°)	(-1.46701689566999e-002dB,-7.74199814155142e-002°)	(-1.46701689566989e-002dB,-7.74199814155142e-002°)	(-5.33063268076780e+001dB,3.86223727551677e+001°)
2.16324835919550e+006	(-5.32581383181231e+001dB,3.89305661006486e+001°)	(-1.46880043648350e-002dB,-7.83738757073068e-002°)	(-1.46880043648340e-002dB,-7.83738757073068e-002°)	(-5.32581383181230e+001dB,3.89305661006679e+001°)
2.18990629460590e+006	(-5.32094121887045e+001dB,3.92392907212234e+001°)	(-1.47059529588755e-002dB,-7.93395219494185e-002°)	(-1.47059529588793e-002dB,-7.93395219494184e-002°)	(-5.32094121887035e+001dB,3.92392907212318e+001°)
2.21689273853791e+006	(-5.31601468585908e+001dB,3.95485100963051e+001°)	(-1.47240155258395e-002dB,-8.03170649041550e-002°)	(-1.47240155258443e-002dB,-8.03170649041551e-002°)	(-5.31601468585909e+001dB,3.95485100962952e+001°)
2.24421173923634e+006	(-5.31103408875172e+001dB,3.98581874210755e+001°)	(-1.47421928608634e-002dB,-8.13066511191967e-002°)	(-1.47421928608634e-002dB,-8.13066511191966e-002°)	(-5.31103408875182e+001dB,3.98581874210769e+001°)
2.27186739483295e+006	(-5.30599929553918e+001dB,4.01682856178349e+001°)	(-1.47604857621282e-002dB,-8.23084289491439e-002°)	(-1.47604857621243e-002dB,-8.23084289491440e-002°)	(-5.30599929553938e+001dB,4.01682856178287e+001°)
2.29986385396119e+006	(-5.30091018657116e+001dB,4.04787673752388e+001°)	(-1.47788950383820e-002dB,-8.33225485667196e-002°)	(-1.47788950383801e-002dB,-8.33225485667196e-002°)	(-5.30091018657128e+001dB,4.04787673752554e+001°)
2.32820531637859e+006	(-5.29576665447647e+001dB,4.07895951477534e+001°)	(-1.47974215007880e-002dB,-8.43491620043565e-002°)	(-1.47974215007832e-002dB,-8.43491620043564e-002°)	(-5.29576665447661e+001dB,4.07895951477429e+001°)
2.35689603359668e+006	(-5.29056860467563e+001dB,4.11007312072154e+001°)	(-1.48160659764188e-002dB,-8.53884231655069e-002°)	(-1.48160659764188e-002dB,-8.53884231655069e-002°)	(-5.29056860467556e+001dB,4.11007312072120e+001°)
2.38594030951885e+006	(-5.28531595485778e+001dB,4.14121376322742e+001°)	(-1.48348292905074e-002dB,-8.64404878439209e-002°)	(-1.48348292905045e-002dB,-8.64404878439209e-002°)	(-5.28531595485797e+001dB,4.14121376322601e+001°)
2.41534250108593e+006	(-5.28000863571100e+001dB,4.17237763635614e+001°)	(-1.48537122848659e-002dB,-8.75055137541553e-002°)	(-1.48537122848649e-002dB,-8.75055137541552e-002°)	(-5.28000863571120e+001dB,4.17237763635802e+001°)
2.44510701892978e+006	(-5.27464659037430e+001dB,4.20356091925529e+001°)	(-1.48727157996797e-002dB,-8.85836605519356e-002°)	(-1.48727157996797e-002dB,-8.85836605519357e-002°)	(-5.27464659037440e+001dB,4.20356091925452e+001°)
2.47523832803495e+006	(-5.26922977516634e+001dB,4.23475978190506e+001°)	(-1.48918406930104e-002dB,-8.96750898658822e-002°)	(-1.48918406930094e-002dB,-8.96750898658822e-002°)	(-5.26922977516641e+001dB,4.23475978190616e+001°)
2.50574094840844e+006	(-5.26375815897065e+001dB,4.26597038449912e+001°)	(-1.49110878227156e-002dB,-9.07799653049921e-002°)	(-1.49110878227156e-002dB,-9.07799653049922e-002°)	(-5.26375815897076e+001dB,4.26597038450072e+001°)
2.53661945575778e+006	(-5.25823172373553e+001dB,4.29718888160047e+001°)	(-1.49304580587987e-002dB,-9.18984524988293e-002°)	(-1.49304580587987e-002dB,-9.18984524988292e-002°)	(-5.25823172373561e+001dB,4.29718888160148e+001°)
2.56787848217744e+006	(-5.25265046431518e+001dB,4.32841142377730e+001°)	(-1.49499522787874e-002dB,-9.30307191157843e-002°)	(-1.49499522787874e-002dB,-9.30307191157844e-002°)	(-5.25265046431512e+001dB,4.32841142377614e+001°)
2.59952271684364e+006	(-5.24701438859863e+001dB,4.35963416027421e+001°)	(-1.49695713706884e-002dB,-9.41769348950735e-002°)	(-1.49695713706884e-002dB,-9.41769348950734e-002°)	(-5.24701438859878e+001dB,4.35963416027475e+001°)
2.63155690671783e+006	(-5.24132351720392e+001dB,4.39085324054602e+001°)	(-1.49893162258637e-002dB,-9.53372716533097e-002°)	(-1.49893162258598e-002dB,-9.53372716533096e-002°)	(-5.24132351720424e+001dB,4.39085324054454e+001°)
2.66398585725875e+006	(-5.23557788393740e+001dB,4.42206481828123e+001°)	(-1.50091877515449e-002dB,-9.65119033322654e-002°)	(-1.50091877515420e-002dB,-9.65119033322654e-002°)	(-5.23557788393755e+001dB,4.42206481828102e+001°)
2.69681443314333e+006	(-5.22977753528545e+001dB,4.45326505127107e+001°)	(-1.50291868564546e-002dB,-9.77010060152087e-002°)	(-1.50291868564526e-002dB,-9.77010060152087e-002°)	(-5.22977753528566e+001dB,4.45326505127038e+001°)
2.73004755899640e+006	(-5.22392253077068e+001dB,4.48445010625625e+001°)	(-1.50493144641551e-002dB,-9.89047579530302e-002°)	(-1.50493144641580e-002dB,-9.89047579530302e-002°)	(-5.22392253077074e+001dB,4.48445010625658e+001°)
2.76369022012945e+006	(-5.21801294253277e+001dB,4.51561615916299e+001°)	(-1.50695715015291e-002dB,-1.00123339585814e-001°)	(-1.50695715015262e-002dB,-1.00123339585814e-001°)	(-5.21801294253294e+001dB,4.51561615916265e+001°)
