Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
6.81477611940298e+008	(-7.66622999434313e+000dB,6.46968996508107e+001°)	(-8.75062678888722e-001dB,-2.44346639348449e+001°)	(-8.75062678888721e-001dB,-2.44346639348449e+001°)	(-7.66622999434460e+000dB,6.46968996508107e+001°)
6.95654228855721e+008	(-7.51412207598088e+000dB,6.42459028002096e+001°)	(-9.07737997142663e-001dB,-2.48954742945387e+001°)	(-9.07737997142662e-001dB,-2.48954742945387e+001°)	(-7.51412207598170e+000dB,6.42459028002097e+001°)
7.09830845771144e+008	(-7.36599396815167e+000dB,6.37970821595543e+001°)	(-9.40913328644851e-001dB,-2.53537530576530e+001°)	(-9.40913328644851e-001dB,-2.53537530576530e+001°)	(-7.36599396815267e+000dB,6.37970821595542e+001°)
7.24007462686567e+008	(-7.22169545239454e+000dB,6.33504748370422e+001°)	(-9.74581357610711e-001dB,-2.58094809606893e+001°)	(-9.74581357610712e-001dB,-2.58094809606894e+001°)	(-7.22169545239458e+000dB,6.33504748370422e+001°)
7.38184079601990e+008	(-7.08108461129413e+000dB,6.29061154018650e+001°)	(-1.00873477816680e+000dB,-2.62626399898934e+001°)	(-1.00873477816680e+000dB,-2.62626399898934e+001°)	(-7.08108461129472e+000dB,6.29061154018650e+001°)
7.52360696517413e+008	(-6.94402720292161e+000dB,6.24640360164701e+001°)	(-1.04336630010681e+000dB,-2.67132133637478e+001°)	(-1.04336630010681e+000dB,-2.67132133637478e+001°)	(-6.94402720292284e+000dB,6.24640360164701e+001°)
7.66537313432836e+008	(-6.81039609396371e+000dB,6.20242665575557e+001°)	(-1.07846865442522e+000dB,-2.71611855144966e+001°)	(-1.07846865442522e+000dB,-2.71611855144966e+001°)	(-6.81039609396445e+000dB,6.20242665575556e+001°)
7.80713930348259e+008	(-6.68007074507406e+000dB,6.15868347272568e+001°)	(-1.11403459863342e+000dB,-2.76065420687784e+001°)	(-1.11403459863342e+000dB,-2.76065420687784e+001°)	(-6.68007074507565e+000dB,6.15868347272567e+001°)
7.94890547263682e+008	(-6.55293674279809e+000dB,6.11517661557812e+001°)	(-1.15005692186540e+000dB,-2.80492698274504e+001°)	(-1.15005692186540e+000dB,-2.80492698274504e+001°)	(-6.55293674279801e+000dB,6.11517661557813e+001°)
8.09067164179105e+008	(-6.42888537307958e+000dB,6.07190844964325e+001°)	(-1.18652844976166e+000dB,-2.84893567446421e+001°)	(-1.18652844976166e+000dB,-2.84893567446420e+001°)	(-6.42888537308050e+000dB,6.07190844964325e+001°)
