Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
8.39459986519476e+009	9.91632316907534e-001,-4.38149217157093e-002	8.36768309254902e-003,4.38149217157075e-002	8.36768309254902e-003,4.38149217157076e-002	9.91632316907451e-001,-4.38149217157056e-002
8.47227414140676e+009	9.91191345451815e-001,-4.76332855115207e-002	8.80865454826491e-003,4.76332855115187e-002	8.80865454826491e-003,4.76332855115187e-002	9.91191345451735e-001,-4.76332855115168e-002
8.55066712884763e+009	9.90718647094373e-001,-5.14497483847564e-002	9.28135290566004e-003,5.14497483847555e-002	9.28135290566005e-003,5.14497483847555e-002	9.90718647094339e-001,-5.14497483847546e-002
8.62978547767051e+009	9.90214164158621e-001,-5.52642299337985e-002	9.78583584146718e-003,5.52642299337958e-002	9.78583584146718e-003,5.52642299337958e-002	9.90214164158531e-001,-5.52642299337933e-002
8.70963589956162e+009	9.89677835236708e-001,-5.90766469867952e-002	1.03221647633291e-002,5.90766469867940e-002	1.03221647633291e-002,5.90766469867940e-002	9.89677835236668e-001,-5.90766469867928e-002
8.79022516830967e+009	9.89109595261330e-001,-6.28869134414703e-002	1.08904047386753e-002,6.28869134414703e-002	1.08904047386753e-002,6.28869134414702e-002	9.89109595261328e-001,-6.28869134414703e-002
8.87156012038044e+009	9.88509375580571e-001,-6.66949401058667e-002	1.14906244194731e-002,6.66949401058653e-002	1.14906244194731e-002,6.66949401058653e-002	9.88509375580529e-001,-6.66949401058639e-002
8.95364765549678e+009	9.87877104037226e-001,-7.05006345401691e-002	1.21228959628335e-002,7.05006345401669e-002	1.21228959628335e-002,7.05006345401669e-002	9.87877104037166e-001,-7.05006345401648e-002
9.03649473722386e+009	9.87212705052632e-001,-7.43039008996855e-002	1.27872949474468e-002,7.43039008996826e-002	1.27872949474468e-002,7.43039008996827e-002	9.87212705052554e-001,-7.43039008996797e-002
9.12010839355996e+009	9.86516099714201e-001,-7.81046397790078e-002	1.34839002858155e-002,7.81046397790071e-002	1.34839002858155e-002,7.81046397790071e-002	9.86516099714184e-001,-7.81046397790064e-002
9.20449571753258e+009	9.85787205867818e-001,-8.19027480575080e-002	1.42127941322648e-002,8.19027480575046e-002	1.42127941322648e-002,8.19027480575047e-002	9.85787205867737e-001,-8.19027480575013e-002
9.28966386780024e+009	9.85025938213379e-001,-8.56981187461213e-002	1.49740617866907e-002,8.56981187461182e-002	1.49740617866907e-002,8.56981187461182e-002	9.85025938213310e-001,-8.56981187461151e-002
9.37562006925969e+009	9.84232208406034e-001,-8.94906408356953e-002	1.57677915940379e-002,8.94906408356921e-002	1.57677915940379e-002,8.94906408356920e-002	9.84232208405964e-001,-8.94906408356889e-002
9.46237161365882e+009	9.83405925160594e-001,-9.32801991467987e-002	1.65940748394617e-002,9.32801991467962e-002	1.65940748394617e-002,9.32801991467961e-002	9.83405925160540e-001,-9.32801991467936e-002
9.54992586021526e+009	9.82546994360899e-001,-9.70666741812148e-002	1.74530056391598e-002,9.70666741812119e-002	1.74530056391598e-002,9.70666741812119e-002	9.82546994360842e-001,-9.70666741812092e-002
9.63829023624062e+009	9.81655319173186e-001,-1.00849941975141e-001	1.83446808268428e-002,1.00849941975139e-001	1.83446808268428e-002,1.00849941975139e-001	9.81655319173157e-001,-1.00849941975138e-001
9.72747223777057e+009	9.80730800164248e-001,-1.04629873954259e-001	1.92691998358233e-002,1.04629873954255e-001	1.92691998358233e-002,1.04629873954255e-001	9.80730800164180e-001,-1.04629873954252e-001
9.81747943020078e+009	9.79773335423382e-001,-1.08406336790684e-001	2.02266645766911e-002,1.08406336790680e-001	2.02266645766911e-002,1.08406336790680e-001	9.79773335423309e-001,-1.08406336790676e-001
9.90831944892862e+009	9.78782820689490e-001,-1.12179192262029e-001	2.12171793105662e-002,1.12179192262026e-001	2.12171793105662e-002,1.12179192262026e-001	9.78782820689435e-001,-1.12179192262023e-001
1.00000000000010e+010	9.77759149482169e-001,-1.15948297112584e-001	2.22408505178964e-002,1.15948297112581e-001	2.22408505178964e-002,1.15948297112581e-001	9.77759149482105e-001,-1.15948297112577e-001
1.00925288607678e+010	9.76702213237230e-001,-1.19713502916756e-001	2.32977867627830e-002,1.19713502916755e-001	2.32977867627830e-002,1.19713502916755e-001	9.76702213237217e-001,-1.19713502916755e-001
1.01859138805421e+010	9.75611901447218e-001,-1.23474655944966e-001	2.43880985528288e-002,1.23474655944963e-001	2.43880985528288e-002,1.23474655944963e-001	9.75611901447172e-001,-1.23474655944960e-001
1.02801629812657e+010	9.74488101805598e-001,-1.27231597031961e-001	2.55118981944704e-002,1.27231597031956e-001	2.55118981944703e-002,1.27231597031956e-001	9.74488101805528e-001,-1.27231597031952e-001
1.03752841581811e+010	9.73330700356227e-001,-1.30984161447860e-001	2.66692996438103e-002,1.30984161447858e-001	2.66692996438103e-002,1.30984161447858e-001	9.73330700356191e-001,-1.30984161447856e-001
1.04712854805100e+010	9.72139581647096e-001,-1.34732178771955e-001	2.78604183529212e-002,1.34732178771954e-001	2.78604183529212e-002,1.34732178771954e-001	9.72139581647079e-001,-1.34732178771953e-001
1.05681750921376e+010	9.70914628888387e-001,-1.38475472769384e-001	2.90853711116181e-002,1.38475472769384e-001	2.90853711116181e-002,1.38475472769384e-001	9.70914628888384e-001,-1.38475472769384e-001
1.06659612123036e+010	9.69655724115336e-001,-1.42213861270901e-001	3.03442758847010e-002,1.42213861270899e-001	3.03442758847010e-002,1.42213861270899e-001	9.69655724115301e-001,-1.42213861270896e-001
1.07646521362994e+010	9.68362748355346e-001,-1.45947156055804e-001	3.16372516446624e-002,1.45947156055803e-001	3.16372516446624e-002,1.45947156055803e-001	9.68362748355337e-001,-1.45947156055802e-001
1.08642562361717e+010	9.67035581800152e-001,-1.49675162738272e-001	3.29644181998755e-002,1.49675162738271e-001	3.29644181998755e-002,1.49675162738270e-001	9.67035581800126e-001,-1.49675162738268e-001
1.09647819614329e+010	9.65674103981787e-001,-1.53397680657115e-001	3.43258960182494e-002,1.53397680657113e-001	3.43258960182494e-002,1.53397680657113e-001	9.65674103981753e-001,-1.53397680657110e-001
1.10662378397777e+010	9.64278193953630e-001,-1.57114502769242e-001	3.57218060463901e-002,1.57114502769241e-001	3.57218060463901e-002,1.57114502769241e-001	9.64278193953608e-001,-1.57114502769239e-001
1.11686324778067e+010	9.62847730475806e-001,-1.60825415546940e-001	3.71522695242702e-002,1.60825415546934e-001	3.71522695242702e-002,1.60825415546934e-001	9.62847730475732e-001,-1.60825415546927e-001
1.12719745617562e+010	9.61382592204658e-001,-1.64530198879057e-001	3.86174077954219e-002,1.64530198879050e-001	3.86174077954219e-002,1.64530198879050e-001	9.61382592204580e-001,-1.64530198879044e-001
1.13762728582354e+010	9.59882657887371e-001,-1.68228625976456e-001	4.01173421127101e-002,1.68228625976449e-001	4.01173421127101e-002,1.68228625976449e-001	9.59882657887291e-001,-1.68228625976442e-001
1.14815362149699e+010	9.58347806560388e-001,-1.71920463281678e-001	4.16521934396863e-002,1.71920463281672e-001	4.16521934396863e-002,1.71920463281672e-001	9.58347806560313e-001,-1.71920463281665e-001
1.15877735615524e+010	9.56777917752427e-001,-1.75605470383143e-001	4.32220822475820e-002,1.75605470383142e-001	4.32220822475820e-002,1.75605470383142e-001	9.56777917752418e-001,-1.75605470383141e-001
1.16949939101998e+010	9.55172871692062e-001,-1.79283399934057e-001	4.48271283079907e-002,1.79283399934052e-001	4.48271283079907e-002,1.79283399934052e-001	9.55172871692009e-001,-1.79283399934047e-001
1.18032063565184e+010	9.53532549518790e-001,-1.82953997576040e-001	4.64674504812603e-002,1.82953997576035e-001	4.64674504812603e-002,1.82953997576035e-001	9.53532549518738e-001,-1.82953997576030e-001
1.19124200802749e+010	9.51856833499338e-001,-1.86617001867967e-001	4.81431665007074e-002,1.86617001867962e-001	4.81431665007073e-002,1.86617001867962e-001	9.51856833499292e-001,-1.86617001867958e-001
